"Concrete Grade","Concrete Source","Qty.","Age","Weight in Kg.","Density in MT/m3","Load in KN","Comp. Strength in %"
"M-40","Lafarge","12M3",7,8.625,2555.55555555556,581.8,53.92
"M-40","Lafarge","12M3",7,8.67,2568.88888888889,592.2,53.92
"M-40","Lafarge","12M3",7,8.6,2548.14814814815,645.8,53.92
"M-40","Lafarge","12M3",28,8.851,2622.51851851852,1063.4,99.8725925925926
"M-40","Lafarge","12M3",28,8.76,2595.55555555556,1117.2,99.8725925925926
"M-40","Lafarge","12M3",28,8.748,2592,1190.1,99.8725925925926
"M-50","ACC PLANT GGBS","178M3",7,8.485,2514.07407407407,644.6,54.8059259259259
"M-50","ACC PLANT GGBS","178M3",7,8.455,2505.18518518519,719.9,54.8059259259259
"M-50","ACC PLANT GGBS","178M3",7,8.56,2536.2962962963,485.2,54.8059259259259
"M-50","ACC PLANT GGBS","178M3",28,8.596,2546.96296296296,1036.8,90.7822222222222
"M-50","ACC PLANT GGBS","178M3",28,8.548,2532.74074074074,1075.5,90.7822222222222
"M-50","ACC PLANT GGBS","178M3",28,8.463,2507.55555555556,951.6,90.7822222222222
"M-50","ACC PLANT GGBS","178M3",7,8.415,2493.33333333333,455,40.3318518518519
"M-50","ACC PLANT GGBS","178M3",7,8.27,2450.37037037037,480.1,40.3318518518519
"M-50","ACC PLANT GGBS","178M3",7,8.375,2481.48148148148,426.1,40.3318518518519
"M-50","ACC PLANT GGBS","178M3",28,8.488,2514.96296296296,983,77.0133333333333
"M-50","ACC PLANT GGBS","178M3",28,8.509,2521.18518518519,740.3,77.0133333333333
"M-50","ACC PLANT GGBS","178M3",28,8.554,2534.51851851852,875.9,77.0133333333333
"M-50","ACC PLANT GGBS","178M3",7,8.495,2517.03703703704,475.9,44.3792592592593
"M-50","ACC PLANT GGBS","178M3",7,8.365,2478.51851851852,496.8,44.3792592592593
"M-50","ACC PLANT GGBS","178M3",7,8.455,2505.18518518519,525.1,44.3792592592593
"M-50","ACC PLANT GGBS","178M3",28,8.49,2515.55555555556,910.8,82.5125925925926
"M-50","ACC PLANT GGBS","178M3",28,8.531,2527.7037037037,900.9,82.5125925925926
"M-50","ACC PLANT GGBS","178M3",28,8.385,2484.44444444444,973.1,82.5125925925926
"M-50","ACC PLANT GGBS","178M3",7,8.34,2471.11111111111,529.2,51.1288888888889
"M-50","ACC PLANT GGBS","178M3",7,8.335,2469.62962962963,617,51.1288888888889
"M-50","ACC PLANT GGBS","178M3",7,8.28,2453.33333333333,579.4,51.1288888888889
"M-50","ACC PLANT GGBS","178M3",28,8.326,2466.96296296296,1110.9,81.0844444444444
"M-50","ACC PLANT GGBS","178M3",28,8.51,2521.48148148148,869.9,81.0844444444444
"M-50","ACC PLANT GGBS","178M3",28,8.468,2509.03703703704,755.8,81.0844444444444
"M-50","ACC PLANT GGBS","178M3",7,8.54,2530.37037037037,732.7,63.917037037037
"M-50","ACC PLANT GGBS","178M3",7,8.46,2506.66666666667,718.1,63.917037037037
"M-50","ACC PLANT GGBS","178M3",7,8.55,2533.33333333333,706.4,63.917037037037
"M-50","ACC PLANT GGBS","178M3",28,8.575,2540.74074074074,1309.8,102.204444444444
"M-50","ACC PLANT GGBS","178M3",28,8.663,2566.81481481482,1007.7,102.204444444444
"M-50","ACC PLANT GGBS","178M3",28,8.66,2565.92592592593,1131.9,102.204444444444
"M-50","ACC PLANT GGBS","178M3",7,8.79,2604.44444444444,648.7,55.8074074074074
"M-50","ACC PLANT GGBS","178M3",7,8.8,2607.40740740741,580.7,55.8074074074074
"M-50","ACC PLANT GGBS","178M3",7,8.71,2580.74074074074,654.1,55.8074074074074
"M-50","ACC PLANT GGBS","178M3",28,8.756,2594.37037037037,1121.6,99.6207407407407
"M-50","ACC PLANT GGBS","178M3",28,8.798,2606.81481481481,1021.9,99.6207407407407
"M-50","ACC PLANT GGBS","178M3",28,8.784,2602.66666666667,1218.7,99.6207407407407
"M-40","Lafarge","24M3",7,8.43,2497.77777777778,666.6,54.4266666666667
"M-40","Lafarge","24M3",7,8.45,2503.7037037037,557.2,54.4266666666667
"M-40","Lafarge","24M3",7,8.455,2505.18518518519,613.1,54.4266666666667
"M-40","Lafarge","24M3",28,8.541,2530.66666666667,1091.2,101.336296296296
"M-40","Lafarge","24M3",28,8.45,2503.7037037037,1141.7,101.336296296296
"M-40","Lafarge","24M3",28,8.433,2498.66666666667,1187.2,101.336296296296
"M-40","Lafarge","24M3",7,8.365,2478.51851851852,570.6,49.2325925925926
"M-40","Lafarge","24M3",7,8.355,2475.55555555556,543.2,49.2325925925926
"M-40","Lafarge","24M3",7,8.35,2474.07407407407,547.8,49.2325925925926
"M-40","Lafarge","24M3",28,8.432,2498.37037037037,978.4,90.9837037037037
"M-40","Lafarge","24M3",28,8.452,2504.2962962963,1001.1,90.9837037037037
"M-40","Lafarge","24M3",28,8.358,2476.44444444444,1091.2,90.9837037037037
"M-40","Lafarge","24M3",7,8.445,2502.22222222222,515.7,45.6296296296296
"M-40","Lafarge","24M3",7,8.415,2493.33333333333,536.6,45.6296296296296
"M-40","Lafarge","24M3",7,8.445,2502.22222222222,487.7,45.6296296296296
"M-40","Lafarge","24M3",28,8.479,2512.2962962963,1141.7,102.180740740741
"M-40","Lafarge","24M3",28,8.488,2514.96296296296,1173.4,102.180740740741
"M-40","Lafarge","24M3",28,8.508,2520.88888888889,1133.5,102.180740740741
"M-50","Lafarge","17 M3",7,8.63,2557.03703703704,630.1,58.3822222222222
"M-50","Lafarge","17 M3",7,8.61,2551.11111111111,622.6,58.3822222222222
"M-50","Lafarge","17 M3",7,8.59,2545.18518518519,717.7,58.3822222222222
"M-50","Lafarge","17 M3",28,8.604,2549.33333333333,1232.1,115.872592592593
"M-50","Lafarge","17 M3",28,8.502,2519.11111111111,1165.1,115.872592592593
"M-50","Lafarge","17 M3",28,8.518,2523.85185185185,1513.5,115.872592592593
"M-50","Lafarge","17 M3",7,8.675,2570.37037037037,753.9,70.6459259259259
"M-50","Lafarge","17 M3",7,8.5,2518.51851851852,811.7,70.6459259259259
"M-50","Lafarge","17 M3",7,8.585,2543.7037037037,818.7,70.6459259259259
"M-50","Lafarge","17 M3",28,8.616,2552.88888888889,1322,122.66962962963
"M-50","Lafarge","17 M3",28,8.615,2552.59259259259,1331.9,122.66962962963
"M-50","Lafarge","17 M3",28,8.622,2554.66666666667,1486.2,122.66962962963
"M-70","Lafarge","17.5M3",7,8.655,2564.44444444444,1077.9,107.964444444444
"M-70","Lafarge","17.5M3",7,8.625,2555.55555555556,1334.2,107.964444444444
"M-70","Lafarge","17.5M3",7,8.36,2477.03703703704,1231.7,107.964444444444
"M-70","Lafarge","17.5M3",28,8.695,2576.2962962963,2222.2,166.376296296296
"M-70","Lafarge","17.5M3",28,8.752,2593.18518518519,1709.7,166.376296296296
"M-70","Lafarge","17.5M3",28,8.75,2592.59259259259,1683.3,166.376296296296
"M-70","Lafarge","17.5M3",7,8.57,2539.25925925926,1107.2,104.328888888889
"M-70","Lafarge","17.5M3",7,8.5,2518.51851851852,1140.5,104.328888888889
"M-70","Lafarge","17.5M3",7,8.64,2560,1273.4,104.328888888889
"M-70","Lafarge","17.5M3",28,8.537,2529.48148148148,1699,146.977777777778
"M-70","Lafarge","17.5M3",28,8.604,2549.33333333333,1602.2,146.977777777778
"M-70","Lafarge","17.5M3",28,8.632,2557.62962962963,1659.3,146.977777777778
"M-50","Lafarge","98M3",7,8.605,2549.62962962963,620.9,62.1748148148148
"M-50","Lafarge","98M3",7,8.59,2545.18518518519,796.2,62.1748148148148
"M-50","Lafarge","98M3",7,8.475,2511.11111111111,681.3,62.1748148148148
"M-50","Lafarge","98M3",28,8.639,2559.7037037037,1456.7,118.485925925926
"M-50","Lafarge","98M3",28,8.688,2574.22222222222,1362.6,118.485925925926
"M-50","Lafarge","98M3",28,8.673,2569.77777777778,1179.6,118.485925925926
"M-50","Lafarge","98M3",7,8.62,2554.07407407407,828.6,71.7422222222222
"M-50","Lafarge","98M3",7,8.53,2527.40740740741,774.4,71.7422222222222
"M-50","Lafarge","98M3",7,8.59,2545.18518518519,818.3,71.7422222222222
"M-50","Lafarge","98M3",28,8.584,2543.40740740741,1362.6,129.2
"M-50","Lafarge","98M3",28,8.667,2568,1556.8,129.2
"M-50","Lafarge","98M3",28,8.729,2586.37037037037,1441.1,129.2
"M-50","Lafarge","98M3",7,8.61,2551.11111111111,776.1,68.3940740740741
"M-50","Lafarge","98M3",7,8.585,2543.7037037037,699.5,68.3940740740741
"M-50","Lafarge","98M3",7,8.615,2552.59259259259,832.7,68.3940740740741
"M-50","Lafarge","98M3",28,8.603,2549.03703703704,1279.3,122.219259259259
"M-50","Lafarge","98M3",28,8.612,2551.7037037037,1450.3,122.219259259259
"M-50","Lafarge","98M3",28,8.676,2570.66666666667,1395.3,122.219259259259
"M-50","Lafarge","98M3",7,8.65,2562.96296296296,832,63.3511111111111
"M-50","Lafarge","98M3",7,8.625,2555.55555555556,674.8,63.3511111111111
"M-50","Lafarge","98M3",7,8.665,2567.40740740741,631.3,63.3511111111111
"M-50","Lafarge","98M3",7,8.52,2524.44444444444,684,69.2740740740741
"M-50","Lafarge","98M3",7,8.64,2560,941,69.2740740740741
"M-50","Lafarge","98M3",7,8.64,2560,713,69.2740740740741
"M-50","Lafarge","98M3",28,8.781,2601.77777777778,1262.9,127.057777777778
"M-50","Lafarge","98M3",28,8.592,2545.77777777778,1396.2,127.057777777778
"M-50","Lafarge","98M3",28,8.613,2552,1629.1,127.057777777778
"M70","Lafarge","3.5",7,8.745,2591.11111111111,1115.3,77.3248677248677
"M70","Lafarge","3.5",7,8.765,2597.03703703704,1100.4,77.3248677248677
"M70","Lafarge","3.5",7,8.76,2595.55555555556,1437.9,77.3248677248677
"M70","Lafarge","3.5",28,8.679,2571.55555555556,1735,155.235555555556
"M70","Lafarge","3.5",28,8.739,2589.33333333333,1715,155.235555555556
"M70","Lafarge","3.5",28,8.647,2562.07407407407,1789.2,155.235555555556
"M50","Lafarge","21",7,8.55,2533.33333333333,752.1,65.8785185185185
"M50","Lafarge","21",7,8.47,2509.62962962963,643.4,65.8785185185185
"M50","Lafarge","21",7,8.65,2562.96296296296,827.9,65.8785185185185
"M50","Lafarge","21",28,8.609,2550.81481481481,1395.6,109.084444444444
"M50","Lafarge","21",28,8.592,2545.77777777778,1297.2,109.084444444444
"M50","Lafarge","21",28,8.51,2521.48148148148,988.8,109.084444444444
"M50","Lafarge","21",7,8.52,2524.44444444444,756.5,62.1896296296296
"M50","Lafarge","21",7,8.7,2577.77777777778,815.6,62.1896296296296
"M50","Lafarge","21",7,8.445,2502.22222222222,526.8,62.1896296296296
"M50","Lafarge","21",28,8.58,2542.22222222222,1492.8,115.884444444444
"M50","Lafarge","21",28,8.631,2557.33333333333,1119.9,115.884444444444
"M50","Lafarge","21",28,8.62,2554.07407407407,1298.4,115.884444444444
"M50","Lafarge","21",7,8.555,2534.81481481481,725.6,69.5318518518519
"M50","Lafarge","21",7,8.46,2506.66666666667,699.5,69.5318518518519
"M50","Lafarge","21",7,8.64,2560,921.6,69.5318518518519
"M50","Lafarge","21",28,8.581,2542.51851851852,1262.9,113.656296296296
"M50","Lafarge","21",28,8.579,2541.92592592593,1297.2,113.656296296296
"M50","Lafarge","21",28,8.564,2537.48148148148,1275.8,113.656296296296
"M50","Lafarge","94",7,8.6,2548.14814814815,717.3,75.6622222222222
"M50","Lafarge","94",7,8.575,2540.74074074074,852.3,75.6622222222222
"M50","Lafarge","94",7,8.565,2537.77777777778,984,75.6622222222222
"M50","Lafarge","94",28,8.582,2542.81481481482,1229.3,113.594074074074
"M50","Lafarge","94",28,8.769,2598.22222222222,1388.2,113.594074074074
"M50","Lafarge","94",28,8.454,2504.88888888889,1216.3,113.594074074074
"M50","Lafarge","94",7,8.51,2521.48148148148,999.9,77.4192592592593
"M50","Lafarge","94",7,8.64,2560,760.1,77.4192592592593
"M50","Lafarge","94",7,8.495,2517.03703703704,852.9,77.4192592592593
"M50","Lafarge","94",28,8.705,2579.25925925926,1293.7,117.428148148148
"M50","Lafarge","94",28,8.566,2538.07407407407,1406.6,117.428148148148
"M50","Lafarge","94",28,8.693,2575.7037037037,1262.9,117.428148148148
"M50","Lafarge","94",7,8.64,2560,858.2,67.4962962962963
"M50","Lafarge","94",7,8.495,2517.03703703704,747.3,67.4962962962963
"M50","Lafarge","94",7,8.495,2517.03703703704,672.5,67.4962962962963
"M50","Lafarge","94",28,8.68,2571.85185185185,1269.3,110.411851851852
"M50","Lafarge","94",28,8.631,2557.33333333333,1331.6,110.411851851852
"M50","Lafarge","94",28,8.672,2569.48148148148,1125.5,110.411851851852
"M50","Lafarge","94",7,8.495,2517.03703703704,806,74.3140740740741
"M50","Lafarge","94",7,8.525,2525.92592592593,907.5,74.3140740740741
"M50","Lafarge","94",7,8.58,2542.22222222222,794.6,74.3140740740741
"M50","Lafarge","94",28,8.621,2554.37037037037,1358.3,117.860740740741
"M50","Lafarge","94",28,8.656,2564.74074074074,1229.3,117.860740740741
"M50","Lafarge","94",28,8.531,2527.7037037037,1390.2,117.860740740741
"M50","Lafarge","94",7,8.665,2567.40740740741,1024,85.1703703703704
"M50","Lafarge","94",7,8.74,2589.62962962963,838.1,85.1703703703704
"M50","Lafarge","94",7,8.675,2570.37037037037,1012.4,85.1703703703704
"M50","Lafarge","94",28,8.828,2615.7037037037,1731.3,133.007407407407
"M50","Lafarge","94",28,8.829,2616,1353.1,133.007407407407
"M50","Lafarge","94",28,8.812,2610.96296296296,1404.6,133.007407407407
"M-70","Lafarge","10.5",7,8.32,2465.18518518519,1046.3,60
"M-70","Lafarge","10.5",7,8.375,2481.48148148148,834.7,60
"M-70","Lafarge","10.5",7,8.295,2457.77777777778,954,60
"M-70","Lafarge","10.5",28,8.396,2487.7037037037,1771,148.29037037037
"M-70","Lafarge","10.5",28,8.406,2490.66666666667,1650.3,148.29037037037
"M-70","Lafarge","10.5",28,8.433,2498.66666666667,1583.5,148.29037037037
"M-70","Lafarge","10.5",7,8.46,2506.66666666667,1095.4,74.6603174603175
"M-70","Lafarge","10.5",7,8.56,2536.2962962963,1303.7,74.6603174603175
"M-70","Lafarge","10.5",7,8.45,2503.7037037037,1128.6,74.6603174603175
"M-70","Lafarge","10.5",28,8.56,2536.2962962963,1738.9,158.281481481481
"M-70","Lafarge","10.5",28,8.64,2560,1904.2,158.281481481481
"M-70","Lafarge","10.5",28,8.606,2549.92592592593,1698.9,158.281481481481
"M-50","Lafarge","80",7,8.325,2466.66666666667,879.4,74.4266666666667
"M-50","Lafarge","80",7,8.41,2491.85185185185,771.7,74.4266666666667
"M-50","Lafarge","80",7,8.31,2462.22222222222,860.8,74.4266666666667
"M-50","Lafarge","80",28,8.447,2502.81481481481,1272.7,110.435555555556
"M-50","Lafarge","80",28,8.47,2509.62962962963,1144.5,110.435555555556
"M-50","Lafarge","80",28,8.467,2508.74074074074,1310,110.435555555556
"M-50","Lafarge","80",7,8.33,2468.14814814815,894.7,77.7214814814815
"M-50","Lafarge","80",7,8.3,2459.25925925926,806.8,77.7214814814815
"M-50","Lafarge","80",7,8.355,2475.55555555556,921.6,77.7214814814815
"M-50","Lafarge","80",28,8.413,2492.74074074074,1237.6,113.813333333333
"M-50","Lafarge","80",28,7.714,2285.62962962963,1287.8,113.813333333333
"M-50","Lafarge","80",28,8.346,2472.88888888889,1315.8,113.813333333333
"M-50","Lafarge","80",7,8.27,2450.37037037037,837.3,74.3911111111111
"M-50","Lafarge","80",7,8.48,2512.59259259259,1013,74.3911111111111
"M-50","Lafarge","80",7,8.065,2389.62962962963,660.4,74.3911111111111
"M-50","Lafarge","80",28,8.476,2511.40740740741,1228.5,112.817777777778
"M-50","Lafarge","80",28,8.436,2499.55555555556,1277.8,112.817777777778
"M-50","Lafarge","80",28,8.408,2491.25925925926,1301.3,112.817777777778
"M-50","Lafarge","80",7,8.335,2469.62962962963,678.3,67.6533333333333
"M-50","Lafarge","80",7,8.195,2428.14814814815,813.7,67.6533333333333
"M-50","Lafarge","80",7,8.215,2434.07407407407,791.3,67.6533333333333
"M-50","Lafarge","80",28,8.355,2475.55555555556,1301.1,112.367407407407
"M-50","Lafarge","80",28,8.196,2428.44444444444,1221.8,112.367407407407
"M-50","Lafarge","80",28,8.406,2490.66666666667,1269.5,112.367407407407
"M-50","Lafarge","80",7,8.465,2508.14814814815,802.3,67.7007407407407
"M-50","Lafarge","80",7,8.335,2469.62962962963,805.8,67.7007407407407
"M-50","Lafarge","80",7,8.525,2525.92592592593,676.8,67.7007407407407
"M-50","Lafarge","80",28,8.543,2531.25925925926,1400.8,120.574814814815
"M-50","Lafarge","80",28,8.556,2535.11111111111,1393.6,120.574814814815
"M-50","Lafarge","80",28,8.424,2496,1275,120.574814814815
"M-50","ACC","22",7,8.79,2604.44444444444,904.1,90.4177777777778
"M-50","ACC","22",7,8.845,2620.74074074074,998.5,90.4177777777778
"M-50","ACC","22",7,8.895,2635.55555555556,1149,90.4177777777778
"M-50","ACC","22",28,8.897,2636.14814814815,1641.7,141.875555555556
"M-50","ACC","22",28,8.888,2633.48148148148,1757.5,141.875555555556
"M-50","ACC","22",28,8.877,2630.22222222222,1389.1,141.875555555556
"M-50","ACC","22",7,8.785,2602.96296296296,1144.8,95.3866666666667
"M-50","ACC","22",7,8.81,2610.37037037037,1037.4,95.3866666666667
"M-50","ACC","22",7,8.71,2580.74074074074,1037.1,95.3866666666667
"M-50","ACC","22",28,8.83,2616.2962962963,1588.4,138.020740740741
"M-50","ACC","22",28,8.89,2634.07407407407,1476.3,138.020740740741
"M-50","ACC","22",28,8.875,2629.62962962963,1593.5,138.020740740741
"M-50","ACC","22",7,7.925,2348.14814814815,1084.6,98.0207407407407
"M-50","ACC","22",7,8.695,2576.2962962963,876.6,98.0207407407407
"M-50","ACC","22",7,8.65,2562.96296296296,1347,98.0207407407407
"M-50","ACC","22",28,8.709,2580.44444444444,1572,134.397037037037
"M-50","ACC","22",28,8.693,2575.7037037037,1422.6,134.397037037037
"M-50","ACC","22",28,8.676,2570.66666666667,1541.3,134.397037037037
"M-50","Lafarge","87",7,8.585,2543.7037037037,1011.7,87.0962962962963
"M-50","Lafarge","87",7,8.635,2558.51851851852,892,87.0962962962963
"M-50","Lafarge","87",7,8.54,2530.37037037037,1035.8,87.0962962962963
"M-50","Lafarge","87",28,8.706,2579.55555555556,1627.6,133.674074074074
"M-50","Lafarge","87",28,8.707,2579.85185185185,1385.2,133.674074074074
"M-50","Lafarge","87",28,8.652,2563.55555555556,1498.7,133.674074074074
"M-50","Lafarge","87",7,8.585,2543.7037037037,1153.4,106.740740740741
"M-50","Lafarge","87",7,8.7,2577.77777777778,1119.4,106.740740740741
"M-50","Lafarge","87",7,8.66,2565.92592592593,1329.7,106.740740740741
"M-50","Lafarge","87",28,8.728,2586.07407407407,1620.8,137.099259259259
"M-50","Lafarge","87",28,8.705,2579.25925925926,1641.5,137.099259259259
"M-50","Lafarge","87",28,8.661,2566.22222222222,1364.8,137.099259259259
"M-50","Lafarge","87",7,8.735,2588.14814814815,1059.9,82.0977777777778
"M-50","Lafarge","87",7,8.51,2521.48148148148,839,82.0977777777778
"M-50","Lafarge","87",7,8.65,2562.96296296296,871.9,82.0977777777778
"M-50","Lafarge","87",28,8.494,2516.74074074074,1460.5,131.060740740741
"M-50","Lafarge","87",28,8.676,2570.66666666667,1511.2,131.060740740741
"M-50","Lafarge","87",28,8.554,2534.51851851852,1451.6,131.060740740741
"M-50","Lafarge","87",7,8.75,2592.59259259259,1009,93.9377777777778
"M-50","Lafarge","87",7,8.805,2608.88888888889,991.6,93.9377777777778
"M-50","Lafarge","87",7,8.75,2592.59259259259,1169.8,93.9377777777778
"M-50","Lafarge","87",28,8.708,2580.14814814815,1482.6,129.205925925926
"M-50","Lafarge","87",28,8.57,2539.25925925926,1303.1,129.205925925926
"M-50","Lafarge","87",28,8.643,2560.88888888889,1575,129.205925925926
"M-50","Lafarge","87",7,8.505,2520,891.6,88.482962962963
"M-50","Lafarge","87",7,8.585,2543.7037037037,1008.6,88.482962962963
"M-50","Lafarge","87",7,8.55,2533.33333333333,1086.1,88.482962962963
"M-50","Lafarge","87",28,8.488,2514.96296296296,1612.9,121.928888888889
"M-50","Lafarge","87",28,8.56,2536.2962962963,1152.7,121.928888888889
"M-50","Lafarge","87",28,8.648,2562.37037037037,1349.5,121.928888888889
"M-70","Lafarge","81",7,8.485,2514.07407407407,932.8,77.9111111111111
"M-70","Lafarge","81",7,8.56,2536.2962962963,1390,77.9111111111111
"M-70","Lafarge","81",7,8.42,2494.81481481481,1358.5,77.9111111111111
"M-70","Lafarge","81",7,8.545,2531.85185185185,1093.2,67.0391534391534
"M-70","Lafarge","81",7,8.545,2531.85185185185,1035.4,67.0391534391534
"M-70","Lafarge","81",7,8.54,2530.37037037037,1039,67.0391534391534
"M-70","Lafarge","81",7,8.565,2537.77777777778,864.7,73.0962962962963
"M-70","Lafarge","81",7,8.51,2521.48148148148,1364.6,73.0962962962963
"M-70","Lafarge","81",7,8.53,2527.40740740741,1224.5,73.0962962962963
"M-70","Lafarge","81",7,8.43,2497.77777777778,1328.3,71.4857142857143
"M-70","Lafarge","81",7,8.455,2505.18518518519,848.6,71.4857142857143
"M-70","Lafarge","81",7,8.595,2546.66666666667,1200.8,71.4857142857143
"M-70","Lafarge","81",7,8.495,2517.03703703704,1391.9,74.7132275132276
"M-70","Lafarge","81",7,8.49,2515.55555555556,917.5,74.7132275132276
"M-70","Lafarge","81",7,8.51,2521.48148148148,1220.8,74.7132275132276
"M-70","Lafarge","2.5",7,8.395,2487.40740740741,1364.9,70.0169312169313
"M-70","Lafarge","2.5",7,8.42,2494.81481481481,988.6,70.0169312169313
"M-70","Lafarge","2.5",7,8.38,2482.96296296296,954.8,70.0169312169313
"M-70","Lafarge","10",7,8.415,2493.33333333333,1339.6,84.7005291005291
"M-70","Lafarge","10",7,8.37,2480,1453.9,84.7005291005291
"M-70","Lafarge","10",7,8.405,2490.37037037037,1208.6,84.7005291005291
"M-70","Lafarge","10",7,8.295,2457.77777777778,1191.4,84.5756613756614
"M-70","Lafarge","10",7,8.4,2488.88888888889,1465.3,84.5756613756614
"M-70","Lafarge","10",7,8.375,2481.48148148148,1339.5,84.5756613756614
"M-50","Lafarge","10",7,7.73,2290.37037037037,763.3,61.6622222222222
"M-50","Lafarge","10",7,8.645,2561.48148148148,567.2,61.6622222222222
"M-50","Lafarge","10",7,8.035,2380.74074074074,750.6,61.6622222222222
"M-70","Lafarge","16",7,8.45,2503.7037037037,862,83.9640211640211
"M-70","Lafarge","16",7,8.59,2545.18518518519,1450.8,83.9640211640211
"M-70","Lafarge","16",7,8.47,2509.62962962963,1654.5,83.9640211640211
"M-70","Lafarge","16",7,8.52,2524.44444444444,1365.5,88.8042328042329
"M-70","Lafarge","16",7,8.575,2540.74074074074,1555.3,88.8042328042329
"M-70","Lafarge","16",7,8.395,2487.40740740741,1275.2,88.8042328042329
"M-70","Lafarge","4",7,8.5,2518.51851851852,1150.2,74.0761904761904
"M-70","Lafarge","4",7,8.32,2465.18518518519,1186.2,74.0761904761904
"M-70","Lafarge","4",7,8.5,2518.51851851852,1163.7,74.0761904761904
"M-50","Lafarge","3.5",7,8.455,2505.18518518519,944.2,77.6711111111111
"M-50","Lafarge","3.5",7,8.54,2530.37037037037,828.2,77.6711111111111
"M-50","Lafarge","3.5",7,8.545,2531.85185185185,849,77.6711111111111
"M-70","Lafarge","10",7,8.41,2491.85185185185,1281,75.3037037037037
"M-70","Lafarge","10",7,8.455,2505.18518518519,1328.7,75.3037037037037
"M-70","Lafarge","10",7,8.405,2490.37037037037,948.4,75.3037037037037
"M-70","Lafarge","10",7,8.405,2490.37037037037,1022.2,70.1671957671957
"M-70","Lafarge","10",7,8.29,2456.2962962963,1018.3,70.1671957671957
"M-70","Lafarge","10",7,8.3,2459.25925925926,1274.9,70.1671957671957
"M-70","Lafarge","9.5",7,8.645,2561.48148148148,1468.9,91.957671957672
"M-70","Lafarge","9.5",7,8.62,2554.07407407407,1376,91.957671957672
"M-70","Lafarge","9.5",7,8.628,2556.44444444444,1500.1,91.957671957672
"M-70","Lafarge","9.5",7,8.56,2536.2962962963,1207.1,77.4455026455027
"M-70","Lafarge","9.5",7,8.575,2540.74074074074,1295.5,77.4455026455027
"M-70","Lafarge","9.5",7,8.571,2539.55555555556,1156.7,77.4455026455027
"M-50","ACC PLANT","17",7,8.803,2608.2962962963,1036.6,86.4059259259259
"M-50","ACC PLANT","17",7,8.781,2601.77777777778,1001.1,86.4059259259259
"M-50","ACC PLANT","17",7,8.875,2629.62962962963,878.5,86.4059259259259
"M-50","ACC PLANT","17",7,8.856,2624,760.5,75.9733333333333
"M-50","ACC PLANT","17",7,8.768,2597.92592592593,1046.1,75.9733333333333
"M-50","ACC PLANT","17",7,8.878,2630.51851851852,757.5,75.9733333333333
"M-70","Lafarge","3",7,8.443,2501.62962962963,1193.9,69.9767195767196
"M-70","Lafarge","3",7,8.578,2541.62962962963,1009.3,69.9767195767196
"M-70","Lafarge","3",7,8.573,2540.14814814815,1103.2,69.9767195767196
"M-40","ACC PLANT","9",7,8.729,2586.37037037037,802.5,85.0481481481482
"M-40","ACC PLANT","9",7,8.684,2573.03703703704,867.8,85.0481481481482
"M-40","ACC PLANT","9",7,8.631,2557.33333333333,626,85.0481481481482
"M-70","ACC PLANT","5",7,8.986,2662.51851851852,1583,98.463492063492
"M-70","ACC PLANT","5",7,9.088,2692.74074074074,1838.8,98.463492063492
"M-70","ACC PLANT","5",7,8.96,2654.81481481482,1230.6,98.463492063492
"M-50","Lafarge","26.5",7,8.552,2533.92592592593,841.3,77.0874074074074
"M-50","Lafarge","26.5",7,8.49,2515.55555555556,845.8,77.0874074074074
"M-50","Lafarge","26.5",7,8.442,2501.33333333333,914.6,77.0874074074074
"M-50","Lafarge","26.5",7,8.497,2517.62962962963,939.4,70.9333333333333
"M-50","Lafarge","26.5",7,8.535,2528.88888888889,606.2,70.9333333333333
"M-50","Lafarge","26.5",7,8.463,2507.55555555556,848.4,70.9333333333333
"M-50","Lafarge","26.5",7,8.458,2506.07407407407,895.1,76.5244444444445
"M-50","Lafarge","26.5",7,8.459,2506.37037037037,892.2,76.5244444444445
"M-50","Lafarge","26.5",7,8.382,2483.55555555556,795.4,76.5244444444445
"M-70","Lafarge","7.5",7,8.497,2517.62962962963,1258.8,120.162962962963
"M-70","Lafarge","7.5",7,8.505,2520,1332.8,120.162962962963
"M-70","Lafarge","7.5",7,8.468,2509.03703703704,1463.9,120.162962962963
"M-40","Lafarge","8",7,8.434,2498.96296296296,832.2,86.662962962963
"M-40","Lafarge","8",7,8.364,2478.22222222222,812.7,86.662962962963
"M-40","Lafarge","8",7,8.322,2465.77777777778,695,86.662962962963
"M-40","Lafarge","8",7,8.463,2507.55555555556,841,88.9074074074074
"M-40","Lafarge","8",7,8.393,2486.81481481482,886,88.9074074074074
"M-40","Lafarge","8",7,8.472,2510.22222222222,673.5,88.9074074074074
NA,NA,NA,NA,NA,NA,NA,NA
